human_time,timestamp,x,y,z,qx,qy,qz,qw
2026-02-18 21:20:49.157,1771417249.15718,-1.3890844712965837,0.10595448244989356,0.0,0.0,0.0,0.9999785816632616,0.006544938099914631
2026-02-18 21:20:49.167,1771417249.16704,-1.4086097561032147,0.10747214219676422,0.0,0.0,0.0,0.9999785816640816,0.006544937974624206
2026-02-18 21:20:49.177,1771417249.177081,-1.4276627383102762,0.10894784729920468,0.0,0.0,0.0,0.9999780067038253,0.006632202397717844
2026-02-18 21:20:49.187,1771417249.187122,-1.44632418012719,0.11039204252699857,0.0,0.0,0.0,0.9999774241273682,0.0067194669128885975
2026-02-18 21:20:49.197,1771417249.197102,-1.4657435312506821,0.11190590130497449,0.0,0.0,0.0,0.9999774241263727,0.00671946706104718
2026-02-18 21:20:49.206,1771417249.206951,-1.4845741876183784,0.11337977240205939,0.0,0.0,0.0,0.9999780067018673,0.006632202692942746
2026-02-18 21:20:49.216,1771417249.216993,-1.5046965102150065,0.11494325617420055,0.0,0.0,0.0,0.9999780067029094,0.006632202535816781
2026-02-18 21:20:49.227,1771417249.227116,-1.524045850239653,0.11644360753159885,0.0,0.0,0.0,0.9999774241272991,0.006719466923190791
2026-02-18 21:20:49.237,1771417249.237128,-1.544072528450698,0.11800622461274099,0.0,0.0,0.0,0.9999774241264313,0.00671946705232058
2026-02-18 21:20:49.247,1771417249.247061,-1.563999734216855,0.11955932234536933,0.0,0.0,0.0,0.9999774241263141,0.00671946706977378
2026-02-18 21:20:49.257,1771417249.257102,-1.5838451490174994,0.1210997050133724,0.0,0.0,0.0,0.9999768339355537,0.006806731390774924
2026-02-18 21:20:49.266,1771417249.266944,-1.6039080714442755,0.12266490666535917,0.0,0.0,0.0,0.9999774241254378,0.0067194672001794084
2026-02-18 21:20:49.277,1771417249.277076,-1.6246979861293356,0.12429110786259179,0.0,0.0,0.0,0.9999780067019194,0.0066322026850869804
2026-02-18 21:20:49.287,1771417249.2871,-1.6457744962775134,0.12592969992379432,0.0,0.0,0.0,0.9999780067029094,0.006632202535816781
2026-02-18 21:20:49.297,1771417249.29707,-1.6656736193125468,0.127472751854846,0.0,0.0,0.0,0.9999780067027357,0.006632202561996152
